1958,12,16,314.33,12,8.1
1958,12,17,314.53,16,8.1
1958,12,18,315.08,9,8.1
1958,12,19,314.79,4,8.1
1958,12,20,315.01,9,8.1
1958,12,21,314.91,20,8.1
1958,12,22,314.76,19,8.1
1958,12,23,314.86,21,8.1
1958,12,24,315.1,11,8.1
1958,12,25,315.11,12,8.1
1958,12,26,315.58,10,8.1
1958,12,27,315.56,8,8.1
1958,12,28,    NaN,0,8.1
1958,12,29,315.04,12,8.1
1958,12,30,315.26,23,8.1
1958,12,31,315.44,17,8.1
1959,1,1,315.23,16,8.1
1959,1,2,    NaN,0,8.1
1959,1,3,    NaN,0,8.1
1959,1,4,315.34,1,8.1
1959,1,5,315.02,14,8.1
1959,1,6,315.58,7,8.1
1959,1,7,315.14,10,8.1
1959,1,8,315.43,24,8.1
1959,1,9,315.7,24,8.1
1959,1,10,315.58,20,8.1
1959,1,11,315.68,9,8.1
1959,1,12,315.52,11,8.1
1959,1,13,315.28,14,8.1
1959,1,14,315.9,9,8.1
1959,1,15,316.17,24,8.1
1959,1,16,316.03,11,8.1
1959,1,17,315.55,16,8.1
1959,1,18,315.44,14,8.1
1959,1,19,315.04,17,8.1
1959,1,20,315.69,11,8.1
1959,1,21,315.77,13,8.1
1959,1,22,315.88,11,8.1
1959,1,23,315.59,8,8.1
1959,1,24,316.01,8,8.1
1959,1,25,315.86,14,8.1
1959,1,26,315.8,7,8.1
1959,1,27,    NaN,0,8.1
1959,1,28,315.41,4,8.1
1959,1,29,315.56,7,8.1
1959,1,30,    NaN,0,8.1
1959,1,31,    NaN,0,8.1
1959,2,1,    NaN,0,8.1
1959,2,2,    NaN,0,8.1
1959,2,3,    NaN,0,8.1
1959,2,4,    NaN,0,8.1
1959,2,5,    NaN,0,8.1
1959,2,6,    NaN,0,8.1
1959,2,7,    NaN,0,8.1
1959,2,8,    NaN,0,8.1
1959,2,9,    NaN,0,8.1
1959,2,10,    NaN,0,8.1
1959,2,11,    NaN,0,8.1
1959,2,12,    NaN,0,8.1
1959,2,13,    NaN,0,8.1
1959,2,14,    NaN,0,8.1
1959,2,15,    NaN,0,8.1
1959,2,16,    NaN,0,8.1
1959,2,17,316.94,4,8.1
1959,2,18,316.73,14,8.1
1959,2,19,316.42,14,8.1
1959,2,20,316.2,17,8.1
1959,2,21,    NaN,0,8.1
1959,2,22,316.81,10,8.1
1959,2,23,317.17,17,8.1
1959,2,24,316.83,9,8.1
1959,2,25,    NaN,0,8.1
1959,2,26,316.56,3,8.1
1959,2,27,316.41,16,8.1
1959,2,28,316.48,16,8.1
1959,3,1,316.95,16,8.1
1959,3,2,316.66,6,8.1
1959,3,3,316.78,11,8.1
1959,3,4,316.78,19,8.1
1959,3,5,316.92,23,8.1
1959,3,6,316.65,23,8.1
1959,3,7,316.58,24,8.1
1959,3,8,316.76,20,8.1
1959,3,9,317.33,19,8.1
1959,3,10,316.68,22,8.1
1959,3,11,    NaN,0,8.1
1959,3,12,    NaN,0,8.1
1959,3,13,    NaN,0,8.1
1959,3,14,    NaN,0,8.1
1959,3,15,    NaN,0,8.1
1959,3,16,    NaN,0,8.1
1959,3,17,    NaN,0,8.1
1959,3,18,    NaN,0,8.1
1959,3,19,    NaN,0,8.1
1959,3,20,    NaN,0,8.1
1959,3,21,316.97,24,8.1
1959,3,22,317.1,21,8.1
1959,3,23,317.05,8,8.1
1959,3,24,316.38,5,8.1
1959,3,25,316.53,24,8.1
1959,3,26,316.62,20,8.1
1959,3,27,316.46,12,8.1
1959,3,28,317.09,16,8.1
1959,3,29,317.03,8,8.1
1959,3,30,316.37,5,8.1
1959,3,31,    NaN,0,8.1
1959,4,1,    NaN,0,8.1
1959,4,2,318.15,4,8.1
1959,4,3,318.16,8,8.1
1959,4,4,    NaN,0,8.1
1959,4,5,317.08,8,8.1
1959,4,6,317.14,24,8.1
1959,4,7,317.55,19,8.1
1959,4,8,316.92,14,8.1
1959,4,9,316.91,9,8.1
1959,4,10,317.42,19,8.1
1959,4,11,317.07,10,8.1
1959,4,12,316.84,8,8.1
1959,4,13,316.96,21,8.1
1959,4,14,317.53,20,8.1
1959,4,15,317.4,1,8.1
1959,4,16,317.31,16,8.1
1959,4,17,316.78,7,8.1
1959,4,18,317.43,10,8.1
1959,4,19,318.05,13,8.1
1959,4,20,318.31,6,8.1
1959,4,21,318.53,7,8.1
1959,4,22,318.26,8,8.1
1959,4,23,    NaN,0,8.1
1959,4,24,318.61,2,8.1
1959,4,25,318.57,13,8.1
1959,4,26,318.55,14,8.1
1959,4,27,318.35,17,8.1
1959,4,28,318.16,8,8.1
1959,4,29,318.36,1,8.1
1959,4,30,    NaN,0,8.1
1959,5,1,    NaN,0,8.1
1959,5,2,    NaN,0,8.1
1959,5,3,    NaN,0,8.1
1959,5,4,318.15,11,8.1
1959,5,5,318.44,3,8.1
1959,5,6,    NaN,0,8.1
1959,5,7,    NaN,0,8.1
1959,5,8,    NaN,0,8.1
1959,5,9,    NaN,0,8.1
1959,5,10,    NaN,0,8.1
1959,5,11,    NaN,0,8.1
1959,5,12,    NaN,0,8.1
1959,5,13,318.35,6,8.1
1959,5,14,318.53,11,8.1
1959,5,15,318.72,6,8.1
1959,5,16,317.17,8,8.1
1959,5,17,317.71,3,8.1
1959,5,18,317.93,7,8.1
1959,5,19,318.3,2,8.1
1959,5,20,318.5,20,8.1
1959,5,21,318.65,20,8.1
1959,5,22,318.56,7,8.1
1959,5,23,318.01,1,8.1
1959,5,24,318.42,8,8.1
1959,5,25,317.92,9,8.1
1959,5,26,318.18,1,8.1
1959,5,27,    NaN,0,8.1
1959,5,28,    NaN,0,8.1
1959,5,29,    NaN,0,8.1
1959,5,30,    NaN,0,8.1
1959,5,31,    NaN,0,8.1
1959,6,1,    NaN,0,8.1
1959,6,2,    NaN,0,8.1
1959,6,3,    NaN,0,8.1
1959,6,4,318.66,16,8.1
1959,6,5,318.64,17,8.1
1959,6,6,318.44,19,8.1
1959,6,7,318.4,13,8.1
1959,6,8,318.36,12,8.1
1959,6,9,318.78,14,8.1
1959,6,10,    NaN,0,8.1
1959,6,11,318.13,10,8.1
1959,6,12,    NaN,0,8.1
1959,6,13,318.7,11,8.1
1959,6,14,318.58,10,8.1
1959,6,15,    NaN,0,8.1
1959,6,16,    NaN,0,8.1
1959,6,17,    NaN,0,8.1
1959,6,18,317.59,3,8.1
1959,6,19,317.74,18,8.1
1959,6,20,317.72,18,8.1
1959,6,21,318.01,12,8.1
1959,6,22,317.84,15,8.1
1959,6,23,317.78,17,8.1
1959,6,24,317.49,15,8.1
1959,6,25,317.73,11,8.1
1959,6,26,    NaN,0,8.1
1959,6,27,    NaN,0,8.1
1959,6,28,    NaN,0,8.1
1959,6,29,    NaN,0,8.1
1959,6,30,    NaN,0,8.1
1959,7,1,317.45,6,8.1
1959,7,2,317.65,3,8.1
1959,7,3,317.78,14,8.1
1959,7,4,317.84,13,8.1
1959,7,5,315.94,7,8.1
1959,7,6,    NaN,0,8.1
1959,7,7,316.29,7,8.1
1959,7,8,    NaN,0,8.1
1959,7,9,316.93,4,8.1
1959,7,10,316.83,6,8.1
1959,7,11,317.16,11,8.1
1959,7,12,317.24,12,8.1
1959,7,13,317.02,19,8.1
1959,7,14,316.9,23,8.1
1959,7,15,316.71,16,8.1
1959,7,16,316.84,9,8.1
1959,7,17,316.7,24,8.1
1959,7,18,315.76,12,8.1
1959,7,19,315.37,3,8.1
1959,7,20,    NaN,0,8.1
1959,7,21,316.22,13,8.1
1959,7,22,316.06,1,8.1
1959,7,23,    NaN,0,8.1
1959,7,24,316.31,1,8.1
1959,7,25,316.42,13,8.1
1959,7,26,316.34,21,8.1
1959,7,27,316.12,6,8.1
1959,7,28,315.81,11,8.1
1959,7,29,316.01,15,8.1
1959,7,30,316.15,4,8.1
1959,7,31,316.14,13,8.1
1959,8,1,    NaN,0,8.1
1959,8,2,315.91,9,8.1
1959,8,3,315.35,14,8.1
1959,8,4,314.96,10,8.1
1959,8,5,314.11,18,8.1
1959,8,6,    NaN,0,8.1
1959,8,7,315.32,1,8.1
1959,8,8,315.44,10,8.1
1959,8,9,    NaN,0,8.1
1959,8,10,    NaN,0,8.1
1959,8,11,    NaN,0,8.1
1959,8,12,    NaN,0,8.1
1959,8,13,    NaN,0,8.1
1959,8,14,    NaN,0,8.1
1959,8,15,    NaN,0,8.1
1959,8,16,    NaN,0,8.1
1959,8,17,    NaN,0,8.1
1959,8,18,    NaN,0,8.1
1959,8,19,    NaN,0,8.1
1959,8,20,    NaN,0,8.1
1959,8,21,    NaN,0,8.1
1959,8,22,    NaN,0,8.1
1959,8,23,314.52,4,8.1
1959,8,24,314.93,14,8.1
1959,8,25,314.98,11,8.1
1959,8,26,    NaN,0,8.1
1959,8,27,314.17,2,8.1
1959,8,28,314.39,8,8.1
1959,8,29,    NaN,0,8.1
1959,8,30,    NaN,0,8.1
1959,8,31,    NaN,0,8.1
1959,9,1,    NaN,0,8.1
1959,9,2,315.06,11,8.1
1959,9,3,314.55,8,8.1
1959,9,4,    NaN,0,8.1
1959,9,5,    NaN,0,8.1
1959,9,6,    NaN,0,8.1
1959,9,7,314.12,8,8.1
1959,9,8,313.99,22,8.1
1959,9,9,313.9,22,8.1
1959,9,10,313.92,14,8.1
1959,9,11,    NaN,0,8.1
1959,9,12,    NaN,0,8.1
